timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1557442821289596333, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821291535454, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821293473549, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821295412923, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821297371214, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821299312082, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821307559464, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821309492275, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821311455119, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821313444408, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821315431304, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821317465574, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821319526852, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821327710738, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821329772570, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821331775124, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821333793747, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821335829486, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821337825208, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821339807173, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821347558626, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821349565408, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821351652065, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821353616649, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821355566744, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821357514533, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821359472351, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821367660672, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821369608767, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821371538182, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821373468231, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821375452163, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821377385631, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821379386770, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821388181842, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821390067053, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821392021903, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821393935445, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821395889466, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821397890835, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821399851711, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821407761411, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821409648649, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821411576864, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821413582229, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821415550501, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821417513978, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821419448187, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821428029861, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821430039413, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821431958880, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821433898919, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821435819667, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821437739411, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821439666073, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821447832776, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821449758223, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821451741810, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821453660259, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821455585055, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821457505056, 57, 43, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821459434371, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821467855974, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821469739044, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821471626080, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821473510310, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821475397445, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821477277065, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821479157805, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821481376711, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821488707902, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821490609215, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821492540130, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821494460990, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821496381628, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821498302209, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821500221185, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821508144431, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821510026492, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821511908710, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821513789022, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821515673662, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821517595402, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821519475126, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821521502882, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821528248501, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821530164630, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821532083132, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821534022802, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821535914854, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821537797580, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821539704807, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821541928313, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821548312515, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821550234367, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821552194179, 57, 42, 250, 16, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821554075986, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821556016024, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821557934175, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821559860830, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821568304766, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821570188312, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821572074368, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821573952807, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821575834802, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821577713271, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821579594604, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821581739173, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821588741185, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821590625822, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821592594927, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821594557884, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821596438087, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821598317459, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821600303634, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821608442587, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821610348211, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821612289609, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821614211763, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821616109234, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821618006492, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821619927908, 57, 43, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821622010980, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821628680867, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821630599115, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821632557977, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821634504349, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821636391345, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821638400892, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821640282562, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821648453248, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821650337300, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821652287986, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821654209638, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821656141688, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821658041583, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821659963084, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821662067347, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821668760913, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821670642676, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821672534671, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821674418310, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821676317465, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821678200474, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821680082987, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821682253359, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821689235498, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821691121528, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821693000360, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821694882375, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821696767165, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821698645937, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821700574886, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821709571366, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821711452927, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821713330035, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821715212295, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821717136860, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821719059712, 57, 42, 250, 14, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821720981402, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821728878627, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821730764653, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821732644869, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821734565615, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821736453882, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821738331683, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821740213164, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821742438030, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821749063963, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821750993153, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821752880707, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821754764959, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821756644090, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821758523679, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821760583570, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821768857917, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821770747974, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821772641157, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821774534769, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821776412967, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821778294484, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821780176193, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821782154285, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821789213556, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821791203583, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821793125800, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821795049496, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821796966943, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821798890395, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821800837375, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821809029743, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821810953287, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821812869163, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821814798279, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821816719386, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821818704276, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821820629164, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821829076278, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821831009358, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821832935406, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821834928819, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821836852391, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821838781842, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821840708095, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821849044712, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821851025787, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821852945764, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821854873123, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821856791891, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821858712829, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821860630678, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821869132399, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821871021821, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821872912143, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821874800604, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821876688719, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821878569087, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821880451312, 57, 42, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821882460018, 57, 43, 250, 9, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821889353381, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821891278538, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821893202288, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821895126772, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821897047801, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821898967282, 57, 43, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821900911077, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821909263017, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821911171240, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821913075419, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821914973566, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821916895624, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821918863193, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821920753088, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821922938894, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821929504145, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821931392930, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821933312013, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821935275731, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821937169146, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821939055661, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821940936897, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821949282137, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821951240824, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821953168974, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821955095894, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821957014974, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821958940774, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821960859652, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821963130563, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821969514388, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821971424930, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821973312528, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821975197520, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821977078224, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821978965912, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821980844316, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821982835451, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821989503244, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821991423997, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821993348812, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821995280727, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821997200830, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442821999122434, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822001072269, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822009456449, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822011381627, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822013296962, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822015221166, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822017165870, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822019078698, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
1557442822021007673, 57, 42, 250, 5, 3, 2203, 10414, 0, 1200, 1200, 850, 850, 2
